QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,WR,Brice Butler (7558874),Brice Butler,7558874,3500,Cin@Dal 04:25PM ET,Dal,
,,,,,,,,,,RB,Dexter McCluster (7558850),Dexter McCluster,7558850,3400,SD@Oak 04:25PM ET,SD,
,,,,,,,,,,RB,DeAndre Washington (7558854),DeAndre Washington,7558854,3400,SD@Oak 04:25PM ET,Oak,
,,,,,,,,,,WR,Seth Roberts (7558902),Seth Roberts,7558902,3400,SD@Oak 04:25PM ET,Oak,
,,,,,,,,,,RB,Jalen Richard (7558858),Jalen Richard,7558858,3300,SD@Oak 04:25PM ET,Oak,
,,,,,,,,,,TE,Hunter Henry (7558932),Hunter Henry,7558932,3300,SD@Oak 04:25PM ET,SD,
,,,,,,,,,,WR,Brandon LaFell (7558871),Brandon LaFell,7558871,3200,Cin@Dal 04:25PM ET,Cin,
,,,,,,,,,,RB,Benny Cunningham (7558845),Benny Cunningham,7558845,3200,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,WR,Brian Quick (7558885),Brian Quick,7558885,3200,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,DST,Rams  (7559046),Rams ,7559046,3200,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,WR,Tyler Boyd (7558881),Tyler Boyd,7558881,3100,Cin@Dal 04:25PM ET,Cin,
,,,,,,,,,,DST,Bills  (7559045),Bills ,7559045,3100,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,RB,Patrick DiMarco (7558825),Patrick DiMarco,7558825,3000,Atl@Den 04:05PM ET,Atl,
,,,,,,,,,,RB,Kapri Bibbs (7558826),Kapri Bibbs,7558826,3000,Atl@Den 04:05PM ET,Den,
,,,,,,,,,,RB,Andy Janovich (7558829),Andy Janovich,7558829,3000,Atl@Den 04:05PM ET,Den,
,,,,,,,,,,RB,Devontae Booker (7558831),Devontae Booker,7558831,3000,Atl@Den 04:05PM ET,Den,
,,,,,,,,,,WR,Eric Weems (7558859),Eric Weems,7558859,3000,Atl@Den 04:05PM ET,Atl,
,,,,,,,,,,WR,Jordan Norwood (7558860),Jordan Norwood,7558860,3000,Atl@Den 04:05PM ET,Den,
,,,,,,,,,,WR,Aldrick Robinson (7558863),Aldrick Robinson,7558863,3000,Atl@Den 04:05PM ET,Atl,
,,,,,,,,,,WR,Bennie Fowler (7558866),Bennie Fowler,7558866,3000,Atl@Den 04:05PM ET,Den,
,,,,,,,,,,WR,Jordan Taylor (7558867),Jordan Taylor,7558867,3000,Atl@Den 04:05PM ET,Den,
,,,,,,,,,,WR,Justin Hardy (7558868),Justin Hardy,7558868,3000,Atl@Den 04:05PM ET,Atl,
,,,,,,,,,,WR,Cody Latimer (7558869),Cody Latimer,7558869,3000,Atl@Den 04:05PM ET,Den,
,,,,,,,,,,WR,Taylor Gabriel (7558870),Taylor Gabriel,7558870,3000,Atl@Den 04:05PM ET,Atl,
,,,,,,,,,,TE,Jacob Tamme (7558904),Jacob Tamme,7558904,3000,Atl@Den 04:05PM ET,Atl,
,,,,,,,,,,RB,Lance Dunbar (7558833),Lance Dunbar,7558833,3000,Cin@Dal 04:25PM ET,Dal,
,,,,,,,,,,RB,Rex Burkhead (7558834),Rex Burkhead,7558834,3000,Cin@Dal 04:25PM ET,Cin,
,,,,,,,,,,RB,Rod Smith (7558836),Rod Smith,7558836,3000,Cin@Dal 04:25PM ET,Dal,
,,,,,,,,,,RB,Keith Smith (7558837),Keith Smith,7558837,3000,Cin@Dal 04:25PM ET,Dal,
,,,,,,,,,,RB,Darius Jackson (7558839),Darius Jackson,7558839,3000,Cin@Dal 04:25PM ET,Dal,
,,,,,,,,,,WR,James Wright (7558877),James Wright,7558877,3000,Cin@Dal 04:25PM ET,Cin,
,,,,,,,,,,WR,Alex Erickson (7558878),Alex Erickson,7558878,3000,Cin@Dal 04:25PM ET,Cin,
,,,,,,,,,,WR,Cody Core (7558879),Cody Core,7558879,3000,Cin@Dal 04:25PM ET,Cin,
,,,,,,,,,,WR,Lucky Whitehead (7558880),Lucky Whitehead,7558880,3000,Cin@Dal 04:25PM ET,Dal,
,,,,,,,,,,RB,Reggie Bush (7558841),Reggie Bush,7558841,3000,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,RB,Jerome Felton (7558842),Jerome Felton,7558842,3000,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,RB,Chase Reynolds (7558843),Chase Reynolds,7558843,3000,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,RB,Mike Gillislee (7558846),Mike Gillislee,7558846,3000,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,RB,Malcolm Brown (7558847),Malcolm Brown,7558847,3000,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,RB,Jonathan Williams (7558848),Jonathan Williams,7558848,3000,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,WR,Brandon Tate (7558882),Brandon Tate,7558882,3000,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,WR,Greg Salas (7558883),Greg Salas,7558883,3000,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,WR,Marquise Goodwin (7558886),Marquise Goodwin,7558886,3000,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,WR,Justin Hunter (7558888),Justin Hunter,7558888,3000,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,WR,Walt Powell (7558889),Walt Powell,7558889,3000,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,WR,Bradley Marquez (7558891),Bradley Marquez,7558891,3000,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,WR,Nelson Spruce (7558892),Nelson Spruce,7558892,3000,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,WR,Pharoh Cooper (7558893),Pharoh Cooper,7558893,3000,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,WR,Mike Thomas (7558894),Mike Thomas,7558894,3000,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,RB,Taiwan Jones (7558851),Taiwan Jones,7558851,3000,SD@Oak 04:25PM ET,Oak,
,,,,,,,,,,RB,Jamize Olawale (7558853),Jamize Olawale,7558853,3000,SD@Oak 04:25PM ET,Oak,
,,,,,,,,,,RB,Derek Watt (7558856),Derek Watt,7558856,3000,SD@Oak 04:25PM ET,SD,
,,,,,,,,,,RB,Kenneth Farrow (7558857),Kenneth Farrow,7558857,3000,SD@Oak 04:25PM ET,SD,
,,,,,,,,,,WR,Griff Whalen (7558897),Griff Whalen,7558897,3000,SD@Oak 04:25PM ET,SD,
,,,,,,,,,,WR,Andre Holmes (7558899),Andre Holmes,7558899,3000,SD@Oak 04:25PM ET,Oak,
,,,,,,,,,,WR,Johnny Holton (7558903),Johnny Holton,7558903,3000,SD@Oak 04:25PM ET,Oak,
,,,,,,,,,,TE,Virgil Green (7558905),Virgil Green,7558905,2800,Atl@Den 04:05PM ET,Den,
,,,,,,,,,,DST,Bengals  (7559043),Bengals ,7559043,2800,Cin@Dal 04:25PM ET,Cin,
,,,,,,,,,,DST,Cowboys  (7559044),Cowboys ,7559044,2700,Cin@Dal 04:25PM ET,Dal,
,,,,,,,,,,TE,Lance Kendricks (7558920),Lance Kendricks,7558920,2700,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,TE,Charles Clay (7558921),Charles Clay,7558921,2700,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,TE,Clive Walford (7558930),Clive Walford,7558930,2700,SD@Oak 04:25PM ET,Oak,
,,,,,,,,,,TE,John Phillips (7558906),John Phillips,7558906,2500,Atl@Den 04:05PM ET,Den,
,,,,,,,,,,TE,Levine Toilolo (7558907),Levine Toilolo,7558907,2500,Atl@Den 04:05PM ET,Atl,
,,,,,,,,,,TE,Jeff Heuerman (7558908),Jeff Heuerman,7558908,2500,Atl@Den 04:05PM ET,Den,
,,,,,,,,,,TE,Joshua Perkins (7558909),Joshua Perkins,7558909,2500,Atl@Den 04:05PM ET,Atl,
,,,,,,,,,,TE,Austin Hooper (7558910),Austin Hooper,7558910,2500,Atl@Den 04:05PM ET,Atl,
,,,,,,,,,,TE,Clark Harris (7558912),Clark Harris,7558912,2500,Cin@Dal 04:25PM ET,Cin,
,,,,,,,,,,TE,Ryan Hewitt (7558913),Ryan Hewitt,7558913,2500,Cin@Dal 04:25PM ET,Cin,
,,,,,,,,,,TE,Gavin Escobar (7558914),Gavin Escobar,7558914,2500,Cin@Dal 04:25PM ET,Dal,
,,,,,,,,,,TE,Tyler Kroft (7558916),Tyler Kroft,7558916,2500,Cin@Dal 04:25PM ET,Cin,
,,,,,,,,,,TE,C.J. Uzomah (7558917),C.J. Uzomah,7558917,2500,Cin@Dal 04:25PM ET,Cin,
,,,,,,,,,,TE,Geoff Swaim (7558918),Geoff Swaim,7558918,2500,Cin@Dal 04:25PM ET,Dal,
,,,,,,,,,,TE,Jim Dray (7558919),Jim Dray,7558919,2500,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,TE,Cory Harkey (7558922),Cory Harkey,7558922,2500,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,TE,Tyler Higbee (7558923),Tyler Higbee,7558923,2500,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,TE,Nick O'Leary (7558924),Nick O'Leary,7558924,2500,Buf@LA 04:25PM ET,Buf,
,,,,,,,,,,TE,Temarrick Hemingway (7558925),Temarrick Hemingway,7558925,2500,Buf@LA 04:25PM ET,LA,
,,,,,,,,,,TE,Lee Smith (7558927),Lee Smith,7558927,2500,SD@Oak 04:25PM ET,Oak,
,,,,,,,,,,TE,Sean McGrath (7558928),Sean McGrath,7558928,2500,SD@Oak 04:25PM ET,SD,
,,,,,,,,,,TE,Mychal Rivera (7558929),Mychal Rivera,7558929,2500,SD@Oak 04:25PM ET,Oak,
,,,,,,,,,,TE,Asante Cleveland (7558931),Asante Cleveland,7558931,2500,SD@Oak 04:25PM ET,SD,
,,,,,,,,,,DST,Raiders  (7559047),Raiders ,7559047,2400,SD@Oak 04:25PM ET,Oak,
,,,,,,,,,,DST,Falcons  (7559041),Falcons ,7559041,2300,Atl@Den 04:05PM ET,Atl,
,,,,,,,,,,DST,Chargers  (7559048),Chargers ,7559048,2100,SD@Oak 04:25PM ET,SD,
